id,espece,role,appareil,chemin_wide,chemin_crop_large,statut,area_ratio,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_w,bbox_h,bbox_area,bbox_valid
CollecYvan19_P2,Bombus_wurflenii,male,P2,data/images/orga_widecrop/Bombus_wurflenii/male/CollecYvan19_P2.JPG,data/images/orga_cropping/Bombus_wurflenii/male/CollecYvan19_P2.JPG,paire_exploitable,0.2290755929709141,0,0,2328,1746,2328,1746,4064688,True
CollecYvan19_S1,Bombus_wurflenii,male,S1,data/images/orga_widecrop/Bombus_wurflenii/male/CollecYvan19_S1.jpg,data/images/orga_cropping/Bombus_wurflenii/male/CollecYvan19_S1.jpg,paire_exploitable,0.3698236140439117,0,0,1835,1376,1835,1376,2524960,True
CollecYvan19_S2,Bombus_wurflenii,male,S2,data/images/orga_widecrop/Bombus_wurflenii/male/CollecYvan19_S2.jpg,data/images/orga_cropping/Bombus_wurflenii/male/CollecYvan19_S2.jpg,paire_exploitable,0.4037579947245473,0,0,1917,1438,1917,1438,2756646,True
CollecYvan19_S3,Bombus_wurflenii,male,S3,data/images/orga_widecrop/Bombus_wurflenii/male/CollecYvan19_S3.jpg,data/images/orga_cropping/Bombus_wurflenii/male/CollecYvan19_S3.jpg,paire_exploitable,0.3818793225192754,0,0,1865,1398,1865,1398,2607270,True
CollecYvan20_P1,Bombus_wurflenii,male,P1,data/images/orga_widecrop/Bombus_wurflenii/male/CollecYvan20_P1.JPG,data/images/orga_cropping/Bombus_wurflenii/male/CollecYvan20_P1.JPG,paire_exploitable,0.2324664537706313,0,0,2345,1759,2345,1759,4124855,True
CollecYvan20_P2,Bombus_wurflenii,male,P2,data/images/orga_widecrop/Bombus_wurflenii/male/CollecYvan20_P2.JPG,data/images/orga_cropping/Bombus_wurflenii/male/CollecYvan20_P2.JPG,paire_exploitable,0.2325655865867382,0,0,2346,1759,2346,1759,4126614,True
CollecYvan20_S1,Bombus_wurflenii,male,S1,data/images/orga_widecrop/Bombus_wurflenii/male/CollecYvan20_S1.jpg,data/images/orga_cropping/Bombus_wurflenii/male/CollecYvan20_S1.jpg,paire_exploitable,0.377454550887144,0,0,1854,1390,1854,1390,2577060,True
CollecYvan20_S2,Bombus_wurflenii,male,S2,data/images/orga_widecrop/Bombus_wurflenii/male/CollecYvan20_S2.jpg,data/images/orga_cropping/Bombus_wurflenii/male/CollecYvan20_S2.jpg,paire_exploitable,0.3632021285773312,0,0,1818,1364,1818,1364,2479752,True
CollecYvan20_S3,Bombus_wurflenii,male,S3,data/images/orga_widecrop/Bombus_wurflenii/male/CollecYvan20_S3.jpg,data/images/orga_cropping/Bombus_wurflenii/male/CollecYvan20_S3.jpg,paire_exploitable,0.3975343139502167,0,0,1902,1427,1902,1427,2714154,True
CollecYvan21_P1,Bombus_wurflenii,male,P1,data/images/orga_widecrop/Bombus_wurflenii/male/CollecYvan21_P1.JPG,data/images/orga_cropping/Bombus_wurflenii/male/CollecYvan21_P1.JPG,paire_exploitable,0.234386835071849,0,0,2355,1766,2355,1766,4158930,True
CollecYvan21_P2,Bombus_wurflenii,male,P2,data/images/orga_widecrop/Bombus_wurflenii/male/CollecYvan21_P2.JPG,data/images/orga_cropping/Bombus_wurflenii/male/CollecYvan21_P2.JPG,paire_exploitable,0.2335912364561692,0,0,2351,1763,2351,1763,4144813,True
CollecYvan21_S1,Bombus_wurflenii,male,S1,data/images/orga_widecrop/Bombus_wurflenii/male/CollecYvan21_S1.jpg,data/images/orga_cropping/Bombus_wurflenii/male/CollecYvan21_S1.jpg,paire_exploitable,0.3572344723251113,0,0,1804,1352,1804,1352,2439008,True
CollecYvan21_S2,Bombus_wurflenii,male,S2,data/images/orga_widecrop/Bombus_wurflenii/male/CollecYvan21_S2.jpg,data/images/orga_cropping/Bombus_wurflenii/male/CollecYvan21_S2.jpg,paire_exploitable,0.4047413749542107,0,0,1919,1440,1919,1440,2763360,True
CollecYvan21_S3,Bombus_wurflenii,male,S3,data/images/orga_widecrop/Bombus_wurflenii/male/CollecYvan21_S3.jpg,data/images/orga_cropping/Bombus_wurflenii/male/CollecYvan21_S3.jpg,paire_exploitable,0.4083339204223642,0,0,1928,1446,1928,1446,2787888,True
CollecYvan22_P1,Bombus_wurflenii,male,P1,data/images/orga_widecrop/Bombus_wurflenii/male/CollecYvan22_P1.JPG,data/images/orga_cropping/Bombus_wurflenii/male/CollecYvan22_P1.JPG,paire_exploitable,0.2322352190096953,0,0,2344,1758,2344,1758,4120752,True
CollecYvan22_P2,Bombus_wurflenii,male,P2,data/images/orga_widecrop/Bombus_wurflenii/male/CollecYvan22_P2.JPG,data/images/orga_cropping/Bombus_wurflenii/male/CollecYvan22_P2.JPG,paire_exploitable,0.2352834826581255,0,0,2360,1769,2360,1769,4174840,True
CollecYvan22_S1,Bombus_wurflenii,male,S1,data/images/orga_widecrop/Bombus_wurflenii/male/CollecYvan22_S1.jpg,data/images/orga_cropping/Bombus_wurflenii/male/CollecYvan22_S1.jpg,paire_exploitable,0.3844780885923938,0,0,1871,1403,1871,1403,2625013,True
CollecYvan22_S2,Bombus_wurflenii,male,S2,data/images/orga_widecrop/Bombus_wurflenii/male/CollecYvan22_S2.jpg,data/images/orga_cropping/Bombus_wurflenii/male/CollecYvan22_S2.jpg,paire_exploitable,0.3709666434320995,0,0,1838,1378,1838,1378,2532764,True
CollecYvan22_S3,Bombus_wurflenii,male,S3,data/images/orga_widecrop/Bombus_wurflenii/male/CollecYvan22_S3.jpg,data/images/orga_cropping/Bombus_wurflenii/male/CollecYvan22_S3.jpg,paire_exploitable,0.3622705977074087,0,0,1816,1362,1816,1362,2473392,True
CollecYvan23_P1,Bombus_wurflenii,male,P1,data/images/orga_widecrop/Bombus_wurflenii/male/CollecYvan23_P1.JPG,data/images/orga_cropping/Bombus_wurflenii/male/CollecYvan23_P1.JPG,paire_exploitable,0.2322352190096953,0,0,2344,1758,2344,1758,4120752,True
CollecYvan23_P2,Bombus_wurflenii,male,P2,data/images/orga_widecrop/Bombus_wurflenii/male/CollecYvan23_P2.JPG,data/images/orga_cropping/Bombus_wurflenii/male/CollecYvan23_P2.JPG,paire_exploitable,0.2294037062485572,0,0,2330,1747,2330,1747,4070510,True
CollecYvan23_S1,Bombus_wurflenii,male,S1,data/images/orga_widecrop/Bombus_wurflenii/male/CollecYvan23_S1.jpg,data/images/orga_cropping/Bombus_wurflenii/male/CollecYvan23_S1.jpg,paire_exploitable,0.3980220494528647,0,0,1903,1428,1903,1428,2717484,True
CollecYvan23_S2,Bombus_wurflenii,male,S2,data/images/orga_widecrop/Bombus_wurflenii/male/CollecYvan23_S2.jpg,data/images/orga_cropping/Bombus_wurflenii/male/CollecYvan23_S2.jpg,paire_exploitable,0.3910825838732966,0,0,1887,1415,1887,1415,2670105,True
CollecYvan23_S3,Bombus_wurflenii,male,S3,data/images/orga_widecrop/Bombus_wurflenii/male/CollecYvan23_S3.jpg,data/images/orga_cropping/Bombus_wurflenii/male/CollecYvan23_S3.jpg,paire_exploitable,0.3536776648337283,0,0,1794,1346,1794,1346,2414724,True
CollecYvan24_P1,Bombus_wurflenii,male,P1,data/images/orga_widecrop/Bombus_wurflenii/male/CollecYvan24_P1.JPG,data/images/orga_cropping/Bombus_wurflenii/male/CollecYvan24_P1.JPG,paire_exploitable,0.2313443762443732,0,0,2339,1755,2339,1755,4104945,True
CollecYvan24_P2,Bombus_wurflenii,male,P2,data/images/orga_widecrop/Bombus_wurflenii/male/CollecYvan24_P2.JPG,data/images/orga_cropping/Bombus_wurflenii/male/CollecYvan24_P2.JPG,paire_exploitable,0.2319050768625923,0,0,2342,1757,2342,1757,4114894,True
CollecYvan24_S1,Bombus_wurflenii,male,S1,data/images/orga_widecrop/Bombus_wurflenii/male/CollecYvan24_S1.jpg,data/images/orga_cropping/Bombus_wurflenii/male/CollecYvan24_S1.jpg,paire_exploitable,0.3975343139502167,0,0,1902,1427,1902,1427,2714154,True
CollecYvan24_S2,Bombus_wurflenii,male,S2,data/images/orga_widecrop/Bombus_wurflenii/male/CollecYvan24_S2.jpg,data/images/orga_cropping/Bombus_wurflenii/male/CollecYvan24_S2.jpg,paire_exploitable,0.3987193794012453,0,0,1905,1429,1905,1429,2722245,True
CollecYvan24_S3,Bombus_wurflenii,male,S3,data/images/orga_widecrop/Bombus_wurflenii/male/CollecYvan24_S3.jpg,data/images/orga_cropping/Bombus_wurflenii/male/CollecYvan24_S3.jpg,paire_exploitable,0.3932273018808868,0,0,1892,1419,1892,1419,2684748,True
FR15ABOM120722071_P1,Bombus_wurflenii,male,P1,data/images/orga_widecrop/Bombus_wurflenii/male/FR15ABOM120722071_P1.JPG,data/images/orga_cropping/Bombus_wurflenii/male/FR15ABOM120722071_P1.JPG,paire_exploitable,0.2272751403977666,0,0,2319,1739,2319,1739,4032741,True
FR15ABOM120722071_P2,Bombus_wurflenii,male,P2,data/images/orga_widecrop/Bombus_wurflenii/male/FR15ABOM120722071_P2.JPG,data/images/orga_cropping/Bombus_wurflenii/male/FR15ABOM120722071_P2.JPG,paire_exploitable,0.2293052497222703,0,0,2329,1747,2329,1747,4068763,True
FR15ABOM120722071_S1,Bombus_wurflenii,male,S1,data/images/orga_widecrop/Bombus_wurflenii/male/FR15ABOM120722071_S1.jpg,data/images/orga_cropping/Bombus_wurflenii/male/FR15ABOM120722071_S1.jpg,paire_exploitable,0.3970468713818045,0,0,1901,1426,1901,1426,2710826,True
FR15ABOM120722071_S2,Bombus_wurflenii,male,S2,data/images/orga_widecrop/Bombus_wurflenii/male/FR15ABOM120722071_S2.jpg,data/images/orga_cropping/Bombus_wurflenii/male/FR15ABOM120722071_S2.jpg,paire_exploitable,0.3707648117436163,0,0,1837,1378,1837,1378,2531386,True
FR15ABOM120722071_S3,Bombus_wurflenii,male,S3,data/images/orga_widecrop/Bombus_wurflenii/male/FR15ABOM120722071_S3.jpg,data/images/orga_cropping/Bombus_wurflenii/male/FR15ABOM120722071_S3.jpg,paire_exploitable,0.3897019848198549,0,0,1883,1413,1883,1413,2660679,True
FR15ABOM130722047_P1,Bombus_wurflenii,male,P1,data/images/orga_widecrop/Bombus_wurflenii/male/FR15ABOM130722047_P1.JPG,data/images/orga_cropping/Bombus_wurflenii/male/FR15ABOM130722047_P1.JPG,paire_exploitable,0.2189562683950831,0,0,2276,1707,2276,1707,3885132,True
FR15ABOM130722047_P2,Bombus_wurflenii,male,P2,data/images/orga_widecrop/Bombus_wurflenii/male/FR15ABOM130722047_P2.JPG,data/images/orga_cropping/Bombus_wurflenii/male/FR15ABOM130722047_P2.JPG,paire_exploitable,0.2200479128794436,0,0,2282,1711,2282,1711,3904502,True
FR15ABOM130722047_S1,Bombus_wurflenii,male,S1,data/images/orga_widecrop/Bombus_wurflenii/male/FR15ABOM130722047_S1.jpg,data/images/orga_cropping/Bombus_wurflenii/male/FR15ABOM130722047_S1.jpg,paire_exploitable,0.3821524836941819,0,0,1865,1399,1865,1399,2609135,True
FR15ABOM130722047_S2,Bombus_wurflenii,male,S2,data/images/orga_widecrop/Bombus_wurflenii/male/FR15ABOM130722047_S2.jpg,data/images/orga_cropping/Bombus_wurflenii/male/FR15ABOM130722047_S2.jpg,paire_exploitable,0.3529552890081847,0,0,1793,1344,1793,1344,2409792,True
FR15ABOM130722047_S3,Bombus_wurflenii,male,S3,data/images/orga_widecrop/Bombus_wurflenii/male/FR15ABOM130722047_S3.jpg,data/images/orga_cropping/Bombus_wurflenii/male/FR15ABOM130722047_S3.jpg,paire_exploitable,0.3525615853952364,0,0,1791,1344,1791,1344,2407104,True
FR15ABOM200722026_P1,Bombus_wurflenii,male,P1,data/images/orga_widecrop/Bombus_wurflenii/male/FR15ABOM200722026_P1.JPG,data/images/orga_cropping/Bombus_wurflenii/male/FR15ABOM200722026_P1.JPG,paire_exploitable,0.2429911577360341,0,0,2398,1798,2398,1798,4311604,True
FR15ABOM200722026_P2,Bombus_wurflenii,male,P2,data/images/orga_widecrop/Bombus_wurflenii/male/FR15ABOM200722026_P2.JPG,data/images/orga_cropping/Bombus_wurflenii/male/FR15ABOM200722026_P2.JPG,paire_exploitable,0.2421810752467105,0,0,2394,1795,2394,1795,4297230,True
FR15ABOM200722026_S1,Bombus_wurflenii,male,S1,data/images/orga_widecrop/Bombus_wurflenii/male/FR15ABOM200722026_S1.jpg,data/images/orga_cropping/Bombus_wurflenii/male/FR15ABOM200722026_S1.jpg,paire_exploitable,0.3672749397251193,0,0,1829,1371,1829,1371,2507559,True
FR15ABOM200722026_S2,Bombus_wurflenii,male,S2,data/images/orga_widecrop/Bombus_wurflenii/male/FR15ABOM200722026_S2.jpg,data/images/orga_cropping/Bombus_wurflenii/male/FR15ABOM200722026_S2.jpg,paire_exploitable,0.3518403813066361,0,0,1790,1342,1790,1342,2402180,True
FR15ABOM200722026_S3,Bombus_wurflenii,male,S3,data/images/orga_widecrop/Bombus_wurflenii/male/FR15ABOM200722026_S3.jpg,data/images/orga_cropping/Bombus_wurflenii/male/FR15ABOM200722026_S3.jpg,paire_exploitable,0.3466823952822355,0,0,1777,1332,1777,1332,2366964,True
FR15ABOM200722062_P1,Bombus_wurflenii,male,P1,data/images/orga_widecrop/Bombus_wurflenii/male/FR15ABOM200722062_P1.JPG,data/images/orga_cropping/Bombus_wurflenii/male/FR15ABOM200722062_P1.JPG,paire_exploitable,0.2252540482708621,0,0,2309,1731,2309,1731,3996879,True
FR15ABOM200722062_P2,Bombus_wurflenii,male,P2,data/images/orga_widecrop/Bombus_wurflenii/male/FR15ABOM200722062_P2.JPG,data/images/orga_cropping/Bombus_wurflenii/male/FR15ABOM200722062_P2.JPG,paire_exploitable,0.224376731301939,0,0,2304,1728,2304,1728,3981312,True
FR15ABOM200722062_S1,Bombus_wurflenii,male,S1,data/images/orga_widecrop/Bombus_wurflenii/male/FR15ABOM200722062_S1.jpg,data/images/orga_cropping/Bombus_wurflenii/male/FR15ABOM200722062_S1.jpg,paire_exploitable,0.332137038736598,0,0,1739,1304,1739,1304,2267656,True
FR15ABOM200722062_S2,Bombus_wurflenii,male,S2,data/images/orga_widecrop/Bombus_wurflenii/male/FR15ABOM200722062_S2.jpg,data/images/orga_cropping/Bombus_wurflenii/male/FR15ABOM200722062_S2.jpg,paire_exploitable,0.3290878862758992,0,0,1731,1298,1731,1298,2246838,True
FR15ABOM200722062_S3,Bombus_wurflenii,male,S3,data/images/orga_widecrop/Bombus_wurflenii/male/FR15ABOM200722062_S3.jpg,data/images/orga_cropping/Bombus_wurflenii/male/FR15ABOM200722062_S3.jpg,paire_exploitable,0.3409171565869704,0,0,1762,1321,1762,1321,2327602,True
FR15ABOM200722063_P1,Bombus_wurflenii,male,P1,data/images/orga_widecrop/Bombus_wurflenii/male/FR15ABOM200722063_P1.JPG,data/images/orga_cropping/Bombus_wurflenii/male/FR15ABOM200722063_P1.JPG,paire_exploitable,0.2246040210389254,0,0,2305,1729,2305,1729,3985345,True
FR15ABOM200722063_P2,Bombus_wurflenii,male,P2,data/images/orga_widecrop/Bombus_wurflenii/male/FR15ABOM200722063_P2.JPG,data/images/orga_cropping/Bombus_wurflenii/male/FR15ABOM200722063_P2.JPG,paire_exploitable,0.2250264203889658,0,0,2308,1730,2308,1730,3992840,True
FR15ABOM200722063_S1,Bombus_wurflenii,male,S1,data/images/orga_widecrop/Bombus_wurflenii/male/FR15ABOM200722063_S1.jpg,data/images/orga_cropping/Bombus_wurflenii/male/FR15ABOM200722063_S1.jpg,paire_exploitable,0.3807195958796456,0,0,1862,1396,1862,1396,2599352,True
FR15ABOM200722063_S2,Bombus_wurflenii,male,S2,data/images/orga_widecrop/Bombus_wurflenii/male/FR15ABOM200722063_S2.jpg,data/images/orga_cropping/Bombus_wurflenii/male/FR15ABOM200722063_S2.jpg,paire_exploitable,0.347593713689886,0,0,1779,1334,1779,1334,2373186,True
FR15ABOM200722063_S3,Bombus_wurflenii,male,S3,data/images/orga_widecrop/Bombus_wurflenii/male/FR15ABOM200722063_S3.jpg,data/images/orga_cropping/Bombus_wurflenii/male/FR15ABOM200722063_S3.jpg,paire_exploitable,0.319587443139634,0,0,1706,1279,1706,1279,2181974,True
FR15ABOM200722064_P1,Bombus_wurflenii,male,P1,data/images/orga_widecrop/Bombus_wurflenii/male/FR15ABOM200722064_P1.JPG,data/images/orga_cropping/Bombus_wurflenii/male/FR15ABOM200722064_P1.JPG,paire_exploitable,0.2285183301592797,0,0,2325,1744,2325,1744,4054800,True
FR15ABOM200722064_P2,Bombus_wurflenii,male,P2,data/images/orga_widecrop/Bombus_wurflenii/male/FR15ABOM200722064_P2.JPG,data/images/orga_cropping/Bombus_wurflenii/male/FR15ABOM200722064_P2.JPG,paire_exploitable,0.2290755929709141,0,0,2328,1746,2328,1746,4064688,True
FR15ABOM200722064_S1,Bombus_wurflenii,male,S1,data/images/orga_widecrop/Bombus_wurflenii/male/FR15ABOM200722064_S1.jpg,data/images/orga_cropping/Bombus_wurflenii/male/FR15ABOM200722064_S1.jpg,paire_exploitable,0.3534149028241936,0,0,1794,1345,1794,1345,2412930,True
FR15ABOM200722064_S2,Bombus_wurflenii,male,S2,data/images/orga_widecrop/Bombus_wurflenii/male/FR15ABOM200722064_S2.jpg,data/images/orga_cropping/Bombus_wurflenii/male/FR15ABOM200722064_S2.jpg,paire_exploitable,0.3121366608514339,0,0,1686,1264,1686,1264,2131104,True
FR15ABOM200722064_S3,Bombus_wurflenii,male,S3,data/images/orga_widecrop/Bombus_wurflenii/male/FR15ABOM200722064_S3.jpg,data/images/orga_cropping/Bombus_wurflenii/male/FR15ABOM200722064_S3.jpg,paire_exploitable,0.3245405216660751,0,0,1719,1289,1719,1289,2215791,True
FR15ABOM200722065_P1,Bombus_wurflenii,male,P1,data/images/orga_widecrop/Bombus_wurflenii/male/FR15ABOM200722065_P1.JPG,data/images/orga_cropping/Bombus_wurflenii/male/FR15ABOM200722065_P1.JPG,paire_exploitable,0.2253841777037165,0,0,2309,1732,2309,1732,3999188,True
FR15ABOM200722065_P2,Bombus_wurflenii,male,P2,data/images/orga_widecrop/Bombus_wurflenii/male/FR15ABOM200722065_P2.JPG,data/images/orga_cropping/Bombus_wurflenii/male/FR15ABOM200722065_P2.JPG,paire_exploitable,0.229173993139716,0,0,2329,1746,2329,1746,4066434,True
FR15ABOM200722065_S1,Bombus_wurflenii,male,S1,data/images/orga_widecrop/Bombus_wurflenii/male/FR15ABOM200722065_S1.jpg,data/images/orga_cropping/Bombus_wurflenii/male/FR15ABOM200722065_S1.jpg,paire_exploitable,0.3075245577754926,0,0,1673,1255,1673,1255,2099615,True
FR15ABOM200722065_S2,Bombus_wurflenii,male,S2,data/images/orga_widecrop/Bombus_wurflenii/male/FR15ABOM200722065_S2.jpg,data/images/orga_cropping/Bombus_wurflenii/male/FR15ABOM200722065_S2.jpg,paire_exploitable,0.2911455793807107,0,0,1628,1221,1628,1221,1987788,True
FR15ABOM200722065_S3,Bombus_wurflenii,male,S3,data/images/orga_widecrop/Bombus_wurflenii/male/FR15ABOM200722065_S3.jpg,data/images/orga_cropping/Bombus_wurflenii/male/FR15ABOM200722065_S3.jpg,paire_exploitable,0.298946711014957,0,0,1650,1237,1650,1237,2041050,True
FR15ABOM200722066_P1,Bombus_wurflenii,male,P1,data/images/orga_widecrop/Bombus_wurflenii/male/FR15ABOM200722066_P1.JPG,data/images/orga_cropping/Bombus_wurflenii/male/FR15ABOM200722066_P1.JPG,paire_exploitable,0.2260353320853531,0,0,2313,1734,2313,1734,4010742,True
FR15ABOM200722066_P2,Bombus_wurflenii,male,P2,data/images/orga_widecrop/Bombus_wurflenii/male/FR15ABOM200722066_P2.JPG,data/images/orga_cropping/Bombus_wurflenii/male/FR15ABOM200722066_P2.JPG,paire_exploitable,0.227928999938683,0,0,2323,1741,2323,1741,4044343,True
FR15ABOM200722066_S1,Bombus_wurflenii,male,S1,data/images/orga_widecrop/Bombus_wurflenii/male/FR15ABOM200722066_S1.jpg,data/images/orga_cropping/Bombus_wurflenii/male/FR15ABOM200722066_S1.jpg,paire_exploitable,0.3756241513145936,0,0,1849,1387,1849,1387,2564563,True
FR15ABOM200722066_S2,Bombus_wurflenii,male,S2,data/images/orga_widecrop/Bombus_wurflenii/male/FR15ABOM200722066_S2.jpg,data/images/orga_cropping/Bombus_wurflenii/male/FR15ABOM200722066_S2.jpg,paire_exploitable,0.358887207283634,0,0,1807,1356,1807,1356,2450292,True
FR15ABOM200722066_S3,Bombus_wurflenii,male,S3,data/images/orga_widecrop/Bombus_wurflenii/male/FR15ABOM200722066_S3.jpg,data/images/orga_cropping/Bombus_wurflenii/male/FR15ABOM200722066_S3.jpg,paire_exploitable,0.3622705977074087,0,0,1816,1362,1816,1362,2473392,True
FR15_AB210818002_P1,Bombus_wurflenii,male,AB210818002,data/images/orga_widecrop/Bombus_wurflenii/male/FR15_AB210818002_P1.JPG,data/images/orga_cropping/Bombus_wurflenii/male/FR15_AB210818002_P1.JPG,paire_exploitable,0.2422147770227377,0,0,2393,1796,2393,1796,4297828,True
FR15_AB210818002_P2,Bombus_wurflenii,male,AB210818002,data/images/orga_widecrop/Bombus_wurflenii/male/FR15_AB210818002_P2.JPG,data/images/orga_cropping/Bombus_wurflenii/male/FR15_AB210818002_P2.JPG,paire_exploitable,0.2452258447310711,0,0,2408,1807,2408,1807,4351256,True
FR15_AB210818002_S1,Bombus_wurflenii,male,AB210818002,data/images/orga_widecrop/Bombus_wurflenii/male/FR15_AB210818002_S1.jpg,data/images/orga_cropping/Bombus_wurflenii/male/FR15_AB210818002_S1.jpg,paire_exploitable,0.3304201511804298,0,0,1734,1301,1734,1301,2255934,True
FR15_AB210818002_S2,Bombus_wurflenii,male,AB210818002,data/images/orga_widecrop/Bombus_wurflenii/male/FR15_AB210818002_S2.jpg,data/images/orga_cropping/Bombus_wurflenii/male/FR15_AB210818002_S2.jpg,paire_exploitable,0.3239114453946417,0,0,1717,1288,1717,1288,2211496,True
FR15_AB210818002_S3,Bombus_wurflenii,male,AB210818002,data/images/orga_widecrop/Bombus_wurflenii/male/FR15_AB210818002_S3.jpg,data/images/orga_cropping/Bombus_wurflenii/male/FR15_AB210818002_S3.jpg,paire_exploitable,0.3359041730093031,0,0,1748,1312,1748,1312,2293376,True
FR15_ABOM180720046_P1,Bombus_wurflenii,male,ABOM180720046,data/images/orga_widecrop/Bombus_wurflenii/male/FR15_ABOM180720046_P1.JPG,data/images/orga_cropping/Bombus_wurflenii/male/FR15_ABOM180720046_P1.JPG,paire_exploitable,0.2438025928049977,0,0,2402,1801,2402,1801,4326002,True
FR15_ABOM180720046_P2,Bombus_wurflenii,male,ABOM180720046,data/images/orga_widecrop/Bombus_wurflenii/male/FR15_ABOM180720046_P2.JPG,data/images/orga_cropping/Bombus_wurflenii/male/FR15_ABOM180720046_P2.JPG,paire_exploitable,0.2424172131088411,0,0,2395,1796,2395,1796,4301420,True
FR15_ABOM180720046_S1,Bombus_wurflenii,male,ABOM180720046,data/images/orga_widecrop/Bombus_wurflenii/male/FR15_ABOM180720046_S1.jpg,data/images/orga_cropping/Bombus_wurflenii/male/FR15_ABOM180720046_S1.jpg,paire_exploitable,0.4083339204223642,0,0,1928,1446,1928,1446,2787888,True
FR15_ABOM180720046_S2,Bombus_wurflenii,male,ABOM180720046,data/images/orga_widecrop/Bombus_wurflenii/male/FR15_ABOM180720046_S2.jpg,data/images/orga_cropping/Bombus_wurflenii/male/FR15_ABOM180720046_S2.jpg,paire_exploitable,0.4006051435443665,0,0,1910,1432,1910,1432,2735120,True
FR15_ABOM180720046_S3,Bombus_wurflenii,male,ABOM180720046,data/images/orga_widecrop/Bombus_wurflenii/male/FR15_ABOM180720046_S3.jpg,data/images/orga_cropping/Bombus_wurflenii/male/FR15_ABOM180720046_S3.jpg,paire_exploitable,0.389426187236826,0,0,1883,1412,1883,1412,2658796,True
FR15_ABOM180720047_P1,Bombus_wurflenii,male,ABOM180720047,data/images/orga_widecrop/Bombus_wurflenii/male/FR15_ABOM180720047_P1.JPG,data/images/orga_cropping/Bombus_wurflenii/male/FR15_ABOM180720047_P1.JPG,paire_exploitable,0.2419450500995498,0,0,2393,1794,2393,1794,4293042,True
FR15_ABOM180720047_P2,Bombus_wurflenii,male,ABOM180720047,data/images/orga_widecrop/Bombus_wurflenii/male/FR15_ABOM180720047_P2.JPG,data/images/orga_cropping/Bombus_wurflenii/male/FR15_ABOM180720047_P2.JPG,paire_exploitable,0.2424172131088411,0,0,2395,1796,2395,1796,4301420,True
